GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,Home_Team_Name,Visitor_Team_Name,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,Winner
2011-05-24,41000211,Final,Heat,Bulls,2010,101,0.427,0.842,0.385,12,41,93,0.402,0.773,0.25,20,42,Heat
2011-05-23,41000146,Final,Thunder,Mavericks,2010,105,0.467,0.76,0.154,23,55,112,0.432,0.872,0.32,16,33,Mavericks
2011-05-22,41000136,Final,Heat,Bulls,2010,96,0.507,0.862,0.333,20,32,85,0.416,0.762,0.417,15,41,Heat
2011-05-21,41000156,Final,Thunder,Mavericks,2010,87,0.365,0.889,0.059,11,45,93,0.439,0.778,0.333,21,37,Mavericks
2011-05-19,41000166,Final,Mavericks,Thunder,2010,100,0.438,0.875,0.333,18,37,106,0.557,0.808,0.389,17,38,Thunder
2011-05-18,41000115,Final,Bulls,Heat,2010,75,0.341,0.615,0.15,15,41,85,0.471,0.75,0.231,18,45,Heat
2011-05-17,41000145,Final,Mavericks,Thunder,2010,121,0.534,0.944,0.391,22,33,112,0.472,0.86,0.438,19,35,Mavericks
2011-05-15,41000175,Final,Thunder,Grizzlies,2010,105,0.481,0.87,0.393,25,44,90,0.398,0.789,0.333,13,39,Thunder
2011-05-15,41000135,Final,Bulls,Heat,2010,103,0.437,0.85,0.476,23,45,82,0.471,1,0.375,11,33,Bulls
2011-05-13,41000105,Final,Grizzlies,Thunder,2010,95,0.434,0.818,0.313,20,41,83,0.419,0.708,0.16,15,41,Grizzlies
2011-05-12,41000155,Final,Hawks,Bulls,2010,73,0.365,0.72,0.091,14,35,93,0.532,0.8,0.231,34,35,Bulls
2011-05-11,41000144,Final,Heat,Celtics,2010,97,0.464,0.684,0.368,13,38,87,0.493,0.7,0.467,15,30,Heat
2011-05-11,41000165,Final,Thunder,Grizzlies,2010,99,0.474,0.762,0.45,22,50,72,0.359,0.609,0.25,15,33,Thunder
2011-05-10,41000174,Final,Bulls,Hawks,2010,95,0.486,0.75,0.286,21,37,83,0.479,0.824,0.083,20,33,Bulls
2011-05-09,41000114,Final,Celtics,Heat,2010,90,0.429,0.862,0.313,15,28,98,0.443,0.893,0.231,10,45,Heat
2011-05-09,41000124,Final,Grizzlies,Thunder,2010,123,0.36,0.925,0.261,24,55,133,0.453,0.84,0.208,16,54,Thunder
2011-05-08,41000134,Final,Mavericks,Lakers,2010,122,0.603,0.737,0.625,32,40,86,0.378,0.731,0.208,16,39,Mavericks
2011-05-08,41000154,Final,Hawks,Bulls,2010,100,0.494,0.8,0.364,23,36,88,0.41,0.778,0.188,19,37,Hawks
2011-05-07,41000104,Final,Grizzlies,Thunder,2010,101,0.378,0.682,0.3,17,55,93,0.366,0.913,0.19,19,53,Grizzlies
2011-05-07,41000164,Final,Celtics,Heat,2010,97,0.5,0.824,0.5,27,39,81,0.425,0.737,0.217,20,36,Celtics
2011-05-06,41000143,Final,Hawks,Bulls,2010,82,0.471,0.6,0.167,18,34,99,0.468,0.833,0.5,18,47,Bulls
2011-05-06,41000173,Final,Mavericks,Lakers,2010,98,0.463,0.828,0.414,22,39,92,0.476,0.786,0.231,19,37,Mavericks
2011-05-04,41000123,Final,Bulls,Hawks,2010,86,0.393,0.833,0.227,19,58,73,0.338,0.75,0.231,14,39,Bulls
2011-05-04,41000133,Final,Lakers,Mavericks,2010,81,0.41,0.55,0.1,18,44,93,0.42,0.81,0.32,20,39,Mavericks
2011-05-03,41000153,Final,Heat,Celtics,2010,102,0.453,0.75,0.438,15,44,91,0.43,0.773,0.545,18,38,Heat
2011-05-03,41000103,Final,Thunder,Grizzlies,2010,111,0.528,0.818,0.571,17,34,102,0.443,0.824,0.364,19,38,Thunder
2011-05-02,41000113,Final,Bulls,Hawks,2010,95,0.446,0.813,0.444,21,37,103,0.513,0.8,0.538,20,38,Hawks
2011-05-02,41000163,Final,Lakers,Mavericks,2010,94,0.429,0.85,0.263,21,44,96,0.494,0.818,0.45,30,40,Mavericks
2011-05-01,41000172,Final,Thunder,Grizzlies,2010,101,0.449,0.781,0.429,16,42,114,0.494,0.821,0.375,21,45,Grizzlies
2011-05-01,41000142,Final,Heat,Celtics,2010,99,0.471,0.813,0.474,17,39,90,0.427,0.778,0.5,18,39,Heat
2011-04-29,41000152,Final,Grizzlies,Spurs,2010,99,0.521,0.733,0.111,12,43,91,0.435,0.857,0.227,15,32,Grizzlies
2011-04-28,41000122,Final,Hawks,Magic,2010,84,0.392,0.933,0.364,18,38,81,0.433,0.818,0.263,14,31,Hawks
2011-04-28,41000132,Final,Pelicans,Lakers,2010,80,0.429,0.944,0.214,20,30,98,0.459,0.962,0.357,23,43,Lakers
2011-04-28,41000162,Final,Trail Blazers,Mavericks,2010,96,0.443,0.808,0.238,16,41,103,0.5,0.864,0.333,23,39,Mavericks
2011-04-27,41000112,Final,Heat,76ers,2010,97,0.4,0.84,0.4,17,47,91,0.47,0.647,0.2,20,41,Heat
2011-04-27,41000102,Final,Spurs,Grizzlies,2010,110,0.459,0.781,0.318,23,45,103,0.471,0.783,0.3,19,50,Spurs
2011-04-27,41000141,Final,Thunder,Nuggets,2010,100,0.366,0.81,0.25,16,51,97,0.462,0.81,0.444,16,38,Thunder
2011-04-26,41000151,Final,Magic,Hawks,2010,101,0.41,0.759,0.423,18,48,76,0.362,0.688,0.25,15,43,Magic
2011-04-26,41000121,Final,Bulls,Pacers,2010,116,0.482,0.815,0.452,27,38,89,0.392,0.923,0.438,14,38,Bulls
2011-04-26,41000171,Final,Lakers,Pelicans,2010,106,0.493,0.833,0.389,21,42,90,0.493,0.667,0.476,21,25,Lakers
2011-04-25,41000101,Final,Grizzlies,Spurs,2010,104,0.506,0.81,0.417,22,39,86,0.467,0.786,0.278,16,37,Grizzlies
2011-04-25,41000111,Final,Mavericks,Trail Blazers,2010,93,0.41,0.743,0.176,22,49,82,0.432,0.737,0.25,13,37,Mavericks
2011-04-25,41000131,Final,Nuggets,Thunder,2010,104,0.386,0.705,0.474,19,44,101,0.443,0.774,0.368,17,50,Nuggets
2011-04-24,41000161,Final,76ers,Heat,2010,86,0.405,0.875,0.444,18,49,82,0.385,0.81,0.217,14,41,76ers
2011-04-24,21001216,Final,Knicks,Celtics,2010,89,0.341,0.75,0.296,19,42,101,0.494,0.75,0.25,24,53,Celtics
2011-04-24,21001217,Final,Hawks,Magic,2010,88,0.467,0.6,0.4,21,44,85,0.392,0.724,0.087,11,42,Hawks
2011-04-24,21001218,Final,Pelicans,Lakers,2010,93,0.446,0.852,0.286,25,39,88,0.431,0.733,0.222,17,32,Pelicans
2011-04-23,21001219,Final,Pacers,Bulls,2010,89,0.392,0.647,0.313,12,45,84,0.378,0.792,0.15,19,46,Pacers
2011-04-23,21001220,Final,Trail Blazers,Mavericks,2010,84,0.42,0.957,0.211,13,34,82,0.408,1,0.385,19,37,Trail Blazers
2011-04-23,21001221,Final,Grizzlies,Spurs,2010,91,0.423,0.724,0.364,24,37,88,0.413,0.75,0.133,19,48,Grizzlies
2011-04-23,21001222,Final,Nuggets,Thunder,2010,94,0.372,0.667,0.261,18,43,97,0.363,0.767,0.286,17,49,Thunder
2011-04-22,21001223,Final,Knicks,Celtics,2010,96,0.434,0.75,0.45,18,33,113,0.506,0.882,0.583,31,43,Celtics
2011-04-22,21001224,Final,Hawks,Magic,2010,88,0.42,0.737,0.429,20,38,84,0.425,0.667,0.286,20,41,Hawks
2011-04-22,21001225,Final,Pelicans,Lakers,2010,86,0.458,0.75,0.154,17,38,100,0.487,0.792,0.438,17,43,Lakers
2011-04-21,21001226,Final,Pacers,Bulls,2010,84,0.379,0.944,0.1,11,42,88,0.389,0.852,0.45,20,42,Bulls
2011-04-21,21001227,Final,76ers,Heat,2010,94,0.439,0.684,0.429,24,34,100,0.456,0.8,0.333,19,50,Heat
2011-04-21,21001228,Final,Trail Blazers,Mavericks,2010,97,0.48,0.81,0.571,18,37,92,0.515,0.565,0.409,16,37,Trail Blazers
2011-04-20,21001229,Final,Thunder,Nuggets,2010,106,0.439,0.857,0.333,19,54,89,0.391,0.757,0.438,12,31,Thunder
2011-04-20,21001230,Final,Spurs,Grizzlies,2010,93,0.438,0.688,0.412,21,48,87,0.398,0.7,0.214,17,47,Spurs
2011-04-20,21001213,Final,Lakers,Pelicans,2010,87,0.447,0.682,0.364,20,44,78,0.391,0.625,0.364,14,36,Lakers
2011-04-19,21001214,Final,Celtics,Knicks,2010,96,0.47,0.75,0.545,21,37,93,0.356,0.778,0.32,14,53,Celtics
2011-04-19,21001215,Final,Magic,Hawks,2010,88,0.346,0.806,0.217,9,52,82,0.395,0.647,0.35,15,39,Magic
2011-04-19,21001202,Final,Mavericks,Trail Blazers,2010,101,0.487,0.731,0.421,20,37,89,0.485,0.667,0.5,20,37,Mavericks
2011-04-18,21001203,Final,Heat,76ers,2010,94,0.472,0.793,0.2,16,46,73,0.342,0.65,0.429,18,40,Heat
2011-04-18,21001204,Final,Bulls,Pacers,2010,96,0.386,0.794,0.357,15,57,90,0.416,0.741,0.353,22,33,Bulls
2011-04-17,21001205,Final,Spurs,Grizzlies,2010,98,0.4,0.766,0.4,13,40,101,0.552,0.636,0.6,22,38,Grizzlies
2011-04-17,21001206,Final,Lakers,Pelicans,2010,100,0.459,0.788,0.462,17,41,109,0.519,0.697,0.364,24,33,Pelicans
2011-04-17,21001207,Final,Celtics,Knicks,2010,87,0.438,0.667,0.385,20,44,85,0.423,0.688,0.348,16,34,Celtics
2011-04-17,21001208,Final,Thunder,Nuggets,2010,107,0.494,0.786,0.474,15,37,103,0.506,0.636,0.25,23,34,Thunder
2011-04-16,21001209,Final,Bulls,Pacers,2010,104,0.439,0.813,0.3,18,49,99,0.464,0.647,0.556,21,34,Bulls
2011-04-16,21001210,Final,Heat,76ers,2010,97,0.419,0.795,0.235,15,52,89,0.412,0.8,0.368,22,39,Heat
2011-04-16,21001211,Final,Magic,Hawks,2010,93,0.453,0.633,0.273,15,40,103,0.514,0.724,0.429,19,29,Hawks
2011-04-16,21001212,Final,Mavericks,Trail Blazers,2010,89,0.409,0.862,0.526,14,39,81,0.461,0.692,0.125,22,40,Mavericks
2011-04-13,21001193,Final,Celtics,Knicks,2010,112,0.565,0.615,0.471,19,40,102,0.459,0.81,0.304,22,37,Celtics
2011-04-13,21001194,Final,Hornets,Hawks,2010,96,0.5,0.813,0.3,27,37,85,0.43,0.8,0.125,16,37,Hornets
2011-04-13,21001195,Final,Cavaliers,Wizards,2010,100,0.422,0.862,0.238,23,40,93,0.433,0.733,0.333,24,44,Cavaliers
2011-04-13,21001196,Final,Magic,Pacers,2010,92,0.438,0.8,0.308,17,55,74,0.307,0.688,0.36,16,35,Magic
2011-04-13,21001197,Final,76ers,Pistons,2010,100,0.429,0.875,0.333,27,40,104,0.487,0.774,0.353,26,41,Pistons
2011-04-13,21001198,Final,Raptors,Heat,2010,79,0.438,0.647,0.125,16,33,97,0.457,0.714,0.5,20,40,Heat
2011-04-13,21001199,Final,Bulls,Nets,2010,97,0.43,0.815,0.333,23,45,92,0.45,0.875,0.4,21,35,Bulls
2011-04-13,21001200,Final,Mavericks,Pelicans,2010,121,0.548,0.824,0.464,32,42,89,0.43,0.882,0.429,23,35,Mavericks
2011-04-13,21001201,Final,Timberwolves,Rockets,2010,102,0.446,0.762,0.308,20,42,121,0.5,0.781,0.387,32,48,Rockets
2011-04-13,21001188,Final,Thunder,Bucks,2010,106,0.477,0.778,0.4,26,52,110,0.455,0.852,0.389,22,34,Bucks
2011-04-13,21001189,Final,Jazz,Nuggets,2010,107,0.506,0.808,0.533,25,37,103,0.506,0.846,0.214,15,37,Jazz
2011-04-13,21001190,Final,Warriors,Trail Blazers,2010,110,0.511,0.667,0.435,33,41,86,0.337,0.76,0.423,18,48,Warriors
2011-04-13,21001191,Final,Clippers,Grizzlies,2010,110,0.543,0.704,0.2,36,37,103,0.429,0.857,0.467,25,39,Clippers
2011-04-13,21001192,Final,Suns,Spurs,2010,106,0.402,0.828,0.421,23,46,103,0.427,0.757,0.238,19,51,Suns
2011-04-13,21001176,Final,Kings,Lakers,2010,108,0.455,0.579,0.292,24,53,116,0.495,0.909,0.375,30,43,Lakers
2011-04-12,21001177,Final,Knicks,Bulls,2010,90,0.41,0.824,0.258,19,33,103,0.434,0.889,0.35,20,51,Bulls
2011-04-12,21001178,Final,Trail Blazers,Grizzlies,2010,102,0.45,0.913,0.5,23,39,89,0.456,0.611,0.5,16,42,Trail Blazers
2011-04-12,21001179,Final,Lakers,Spurs,2010,102,0.456,0.893,0.263,24,45,93,0.352,0.917,0.36,18,42,Lakers
2011-04-11,21001180,Final,Hawks,Heat,2010,90,0.446,0.571,0.333,25,35,98,0.522,0.833,0.353,24,38,Heat
2011-04-11,21001181,Final,Nets,Hornets,2010,103,0.544,0.929,0.4,23,29,105,0.57,0.688,0.308,27,30,Hornets
2011-04-11,21001182,Final,76ers,Magic,2010,85,0.427,0.909,0.294,22,31,95,0.438,0.667,0.44,24,56,Magic
2011-04-11,21001183,Final,Wizards,Celtics,2010,95,0.4,0.781,0.4,14,46,94,0.381,0.824,0.286,20,49,Wizards
2011-04-11,21001184,Final,Pistons,Cavaliers,2010,101,0.514,0.75,0.444,22,45,110,0.464,0.765,0.316,28,34,Cavaliers
2011-04-11,21001185,Final,Bucks,Raptors,2010,93,0.421,0.867,0.176,20,45,86,0.37,0.742,0.25,16,50,Bucks
2011-04-11,21001186,Final,Pelicans,Jazz,2010,78,0.378,0.692,0.364,16,42,90,0.552,0.667,0.375,25,32,Jazz
2011-04-11,21001187,Final,Rockets,Mavericks,2010,91,0.365,0.813,0.296,24,52,98,0.458,0.9,0.235,21,49,Mavericks
2011-04-11,21001174,Final,Nuggets,Warriors,2010,134,0.532,0.686,0.435,31,49,111,0.444,0.857,0.52,20,37,Nuggets
2011-04-11,21001175,Final,Suns,Timberwolves,2010,135,0.543,0.739,0.621,40,35,127,0.547,0.8,0.438,21,45,Suns
2011-04-11,21001162,Final,Kings,Thunder,2010,112,0.412,0.905,0.2,21,40,120,0.573,0.865,0.2,20,40,Thunder
2011-04-10,21001163,Final,Magic,Bulls,2010,99,0.432,0.81,0.5,22,33,102,0.6,0.885,0.538,25,37,Bulls
2011-04-10,21001165,Final,Heat,Celtics,2010,100,0.507,0.692,0.333,24,42,77,0.453,0.813,0.462,16,26,Heat
2011-04-10,21001166,Final,Hornets,Pistons,2010,101,0.538,0.45,0.444,29,29,112,0.556,0.737,0.421,32,39,Pistons
2011-04-10,21001167,Final,Raptors,Nets,2010,99,0.513,0.714,0.167,20,45,92,0.386,0.815,0.154,16,31,Raptors
2011-04-10,21001164,Final,Grizzlies,Pelicans,2010,111,0.603,0.727,0.417,26,41,89,0.413,0.6,0.471,24,34,Grizzlies
2011-04-10,21001168,Final,Pacers,Knicks,2010,109,0.443,0.788,0.357,20,48,110,0.388,0.837,0.316,18,42,Knicks
2011-04-10,21001169,Final,Mavericks,Suns,2010,115,0.506,0.778,0.407,29,51,90,0.427,0.545,0.1,19,37,Mavericks
2011-04-10,21001170,Final,Warriors,Kings,2010,103,0.416,0.722,0.273,27,43,104,0.451,0.8,0.333,23,52,Kings
2011-04-10,21001171,Final,Lakers,Thunder,2010,106,0.469,0.821,0.467,23,34,120,0.556,0.914,0.471,19,38,Thunder
2011-04-09,21001172,Final,Wizards,Hawks,2010,115,0.535,0.724,0.4,20,48,83,0.434,0.857,0.556,20,33,Wizards
2011-04-09,21001173,Final,Rockets,Clippers,2010,99,0.469,0.722,0.417,29,58,78,0.347,0.5,0.389,18,45,Rockets
2011-04-09,21001149,Final,Bucks,Cavaliers,2010,108,0.506,0.8,0.435,31,35,101,0.481,0.833,0.412,19,38,Bucks
2011-04-09,21001150,Final,Spurs,Jazz,2010,111,0.577,0.677,0.4,29,33,102,0.538,0.667,0.333,27,33,Spurs
2011-04-09,21001151,Final,Nuggets,Timberwolves,2010,130,0.523,0.559,0.5,35,49,106,0.459,0.85,0.344,22,38,Nuggets
2011-04-08,21001152,Final,Pacers,Hawks,2010,114,0.488,0.788,0.308,23,49,102,0.474,0.694,0.385,11,36,Pacers
2011-04-08,21001153,Final,Nets,Knicks,2010,93,0.476,0.6,0.316,22,38,116,0.494,0.789,0.417,27,48,Knicks
2011-04-08,21001154,Final,76ers,Raptors,2010,98,0.48,0.742,0.273,20,30,93,0.466,0.87,0.357,22,41,76ers
2011-04-08,21001155,Final,Celtics,Wizards,2010,104,0.507,0.886,0.083,25,38,88,0.455,0.654,0.143,14,38,Celtics
2011-04-08,21001156,Final,Cavaliers,Bulls,2010,82,0.439,0.727,0.133,14,39,93,0.488,0.733,0.25,30,41,Bulls
2011-04-08,21001157,Final,Pistons,Bucks,2010,110,0.5,0.903,0.182,21,49,100,0.461,0.882,0.167,18,32,Pistons
2011-04-08,21001158,Final,Heat,Hornets,2010,112,0.565,0.886,0.333,26,34,103,0.477,0.762,0.313,17,33,Heat
2011-04-08,21001159,Final,Grizzlies,Kings,2010,101,0.452,0.686,0.125,21,42,96,0.421,0.722,0.167,18,49,Grizzlies
2011-04-08,21001160,Final,Pelicans,Suns,2010,109,0.556,0.611,0.533,31,37,97,0.5,0.792,0.375,19,36,Pelicans
2011-04-08,21001161,Final,Thunder,Nuggets,2010,104,0.463,0.724,0.368,23,46,89,0.403,0.733,0.278,15,40,Thunder
2011-04-08,21001138,Final,Mavericks,Clippers,2010,107,0.506,0.607,0.267,25,42,96,0.5,0.7,0.333,22,36,Mavericks
2011-04-08,21001139,Final,Trail Blazers,Lakers,2010,93,0.455,0.85,0.286,28,41,86,0.395,0.5,0.44,14,52,Trail Blazers
2011-04-07,21001140,Final,Bulls,Celtics,2010,97,0.474,0.933,0.409,21,44,81,0.384,0.885,0.2,14,35,Bulls
2011-04-07,21001141,Final,Jazz,Trail Blazers,2010,87,0.419,0.864,0.3,19,41,98,0.456,0.947,0.444,24,41,Trail Blazers
2011-04-06,21001142,Final,Hornets,Magic,2010,102,0.464,0.9,0.545,27,33,111,0.539,0.833,0.4,20,35,Magic
2011-04-06,21001143,Final,Pacers,Wizards,2010,136,0.595,0.793,0.542,32,38,112,0.46,0.75,0.5,10,39,Pacers
2011-04-06,21001144,Final,76ers,Knicks,2010,92,0.413,0.636,0.111,20,49,97,0.414,0.737,0.355,21,48,Knicks
2011-04-06,21001145,Final,Raptors,Cavaliers,2010,96,0.438,0.656,0.294,21,41,104,0.456,0.692,0.333,22,39,Cavaliers
2011-04-06,21001146,Final,Pistons,Nets,2010,116,0.551,0.906,0.143,28,42,109,0.488,0.75,0.421,28,30,Pistons
2011-04-06,21001147,Final,Heat,Bucks,2010,85,0.405,0.81,0.348,14,43,90,0.447,1,0.35,16,38,Bucks
2011-04-06,21001148,Final,Timberwolves,Suns,2010,98,0.437,0.889,0.462,20,38,108,0.524,0.833,0.217,26,44,Suns
2011-04-06,21001133,Final,Pelicans,Rockets,2010,101,0.457,0.846,0.5,20,38,93,0.462,0.923,0.375,26,38,Pelicans
2011-04-06,21001134,Final,Thunder,Clippers,2010,112,0.432,0.862,0.263,23,48,108,0.506,0.692,0.462,24,44,Thunder
2011-04-06,21001135,Final,Spurs,Kings,2010,124,0.605,0.8,0.632,26,47,92,0.398,0.733,0.35,21,38,Spurs
2011-04-06,21001136,Final,Mavericks,Nuggets,2010,96,0.488,0.65,0.227,20,45,104,0.477,0.778,0.348,23,40,Nuggets
2011-04-06,21001137,Final,Warriors,Lakers,2010,95,0.387,0.842,0.28,23,50,87,0.429,0.593,0.263,17,47,Warriors
2011-04-05,21001120,Final,Hawks,Spurs,2010,90,0.486,0.85,0.231,17,25,97,0.5,0.846,0.125,14,39,Spurs
2011-04-05,21001121,Final,Cavaliers,Hornets,2010,99,0.451,0.85,0.333,24,43,89,0.39,0.778,0.267,22,39,Cavaliers
2011-04-05,21001122,Final,Nets,Timberwolves,2010,107,0.472,0.7,0.45,31,37,105,0.494,0.704,0.533,23,46,Nets
2011-04-05,21001123,Final,Magic,Bucks,2010,78,0.388,0.667,0.095,12,49,72,0.36,0.706,0.3,14,33,Magic
2011-04-05,21001124,Final,Wizards,Pistons,2010,107,0.494,0.8,0.3,21,40,105,0.439,0.7,0.294,18,47,Wizards
2011-04-05,21001125,Final,Celtics,76ers,2010,99,0.526,0.789,0.4,29,37,82,0.393,0.706,0.4,17,36,Celtics
2011-04-05,21001126,Final,Knicks,Raptors,2010,131,0.577,0.765,0.556,31,34,118,0.489,0.758,0.429,11,46,Knicks
2011-04-05,21001127,Final,Bulls,Suns,2010,97,0.462,0.708,0.421,28,41,94,0.432,0.833,0.348,27,43,Bulls
2011-04-05,21001128,Final,Grizzlies,Clippers,2010,81,0.395,0.667,0.111,11,47,82,0.41,0.636,0.286,14,46,Clippers
2011-04-05,21001129,Final,Rockets,Kings,2010,101,0.426,0.667,0.28,24,43,104,0.53,0.833,0.091,18,46,Kings
2011-04-05,21001130,Final,Nuggets,Thunder,2010,94,0.439,0.654,0.417,17,41,101,0.443,0.771,0.222,16,50,Thunder
2011-04-05,21001131,Final,Trail Blazers,Warriors,2010,87,0.41,0.889,0.143,19,40,108,0.5,0.864,0.438,16,47,Warriors
2011-04-05,21001132,Final,Lakers,Jazz,2010,85,0.378,0.76,0.2,19,49,86,0.4,0.565,0.385,20,52,Jazz
2011-04-03,21001118,Final,Spurs,Suns,2010,114,0.483,0.722,0.517,28,51,97,0.471,0.857,0.357,17,37,Spurs
2011-04-03,21001119,Final,Lakers,Nuggets,2010,90,0.429,0.7,0.222,20,45,95,0.439,0.571,0.412,24,44,Nuggets
2011-04-03,21001105,Final,Celtics,Pistons,2010,101,0.641,0.706,0.636,30,37,90,0.425,0.824,0.381,17,26,Celtics
2011-04-03,21001106,Final,Hornets,Wizards,2010,91,0.43,0.905,0.5,26,39,97,0.443,0.68,0.2,16,50,Wizards
2011-04-03,21001107,Final,Nets,Heat,2010,94,0.4,0.72,0.286,22,30,108,0.56,0.594,0.333,22,50,Heat
2011-04-03,21001108,Final,Knicks,Cavaliers,2010,123,0.482,0.939,0.417,23,36,107,0.532,0.583,0.409,21,38,Knicks
2011-04-03,21001109,Final,Raptors,Magic,2010,102,0.506,0.773,0.5,24,48,98,0.493,0.556,0.429,15,30,Raptors
2011-04-03,21001110,Final,Kings,Jazz,2010,106,0.519,0.818,0.4,29,39,97,0.469,0.75,0.462,25,33,Kings
2011-04-03,21001111,Final,Rockets,Hawks,2010,114,0.573,0.862,0.2,24,35,109,0.531,0.9,0.333,24,30,Rockets
2011-04-03,21001112,Final,Pelicans,Pacers,2010,108,0.512,0.792,0.333,20,48,96,0.457,0.684,0.346,21,33,Pelicans
2011-04-03,21001113,Final,Trail Blazers,Mavericks,2010,104,0.534,0.84,0.333,20,32,96,0.486,0.731,0.375,21,33,Trail Blazers
2011-04-02,21001114,Final,Bulls,Raptors,2010,113,0.482,0.929,0.385,24,43,106,0.506,0.875,0.429,20,33,Bulls
2011-04-02,21001115,Final,Grizzlies,Timberwolves,2010,106,0.511,0.692,0.417,23,44,89,0.486,0.813,0.316,19,34,Grizzlies
2011-04-02,21001116,Final,Bucks,76ers,2010,93,0.486,0.75,0.333,18,45,87,0.402,0.722,0.286,24,41,Bucks
2011-04-02,21001117,Final,Warriors,Mavericks,2010,99,0.449,0.917,0.333,22,43,92,0.411,0.65,0.2,25,43,Warriors
2011-04-02,21001101,Final,Clippers,Thunder,2010,98,0.446,0.711,0.385,17,47,92,0.415,0.833,0.286,18,45,Clippers
2011-04-01,21001102,Final,Pacers,Bucks,2010,89,0.462,0.737,0.273,16,47,88,0.425,0.667,0.273,14,39,Pacers
2011-04-01,21001103,Final,Magic,Hornets,2010,89,0.423,0.833,0.31,18,37,77,0.452,0.769,0.111,23,37,Magic
2011-04-01,21001104,Final,76ers,Nets,2010,115,0.563,0.864,0.429,25,43,90,0.435,0.65,0.25,23,35,76ers
2011-04-01,21001096,Final,Wizards,Cavaliers,2010,115,0.489,0.594,0.5,18,56,107,0.463,0.813,0.227,22,38,Wizards
2011-04-01,21001097,Final,Pistons,Bulls,2010,96,0.52,0.714,0.333,21,37,101,0.514,0.731,0.316,28,32,Bulls
2011-04-01,21000051,Final,Hawks,Celtics,2010,88,0.367,0.867,0.25,14,52,83,0.446,0.55,0.5,22,38,Hawks
2011-04-01,21001098,Final,Timberwolves,Heat,2010,92,0.42,0.737,0.435,16,31,111,0.545,0.767,0.308,26,46,Heat
2011-04-01,21001099,Final,Pelicans,Grizzlies,2010,81,0.449,0.833,0.308,24,26,93,0.507,0.737,0.625,26,40,Grizzlies
2011-04-01,21001100,Final,Rockets,Spurs,2010,119,0.447,0.897,0.391,24,45,114,0.511,0.679,0.263,18,42,Rockets
2011-04-01,21001087,Final,Suns,Clippers,2010,111,0.519,0.727,0.357,22,40,98,0.444,0.577,0.407,14,44,Suns
2011-04-01,21001088,Final,Trail Blazers,Thunder,2010,98,0.43,0.926,0.294,24,35,91,0.41,0.87,0.259,15,48,Trail Blazers
2011-04-01,21001089,Final,Kings,Nuggets,2010,90,0.398,0.647,0.095,19,41,99,0.488,0.773,0.286,23,45,Nuggets
2011-04-01,21001090,Final,Jazz,Lakers,2010,85,0.415,0.833,0.2,15,44,96,0.479,0.7,0.389,18,39,Lakers
2011-03-31,21001091,Final,Spurs,Celtics,2010,97,0.433,0.786,0.276,21,43,107,0.548,0.813,0.182,29,43,Celtics
2011-03-31,21001092,Final,Lakers,Mavericks,2010,110,0.447,0.718,0.375,23,52,82,0.361,0.696,0.231,18,47,Lakers
2011-03-30,21001093,Final,Hawks,Magic,2010,85,0.471,0.867,0.4,21,42,82,0.416,0.524,0.304,20,37,Hawks
2011-03-30,21001094,Final,Hornets,Cavaliers,2010,98,0.56,0.706,0.25,33,32,97,0.522,0.857,0.5,17,32,Hornets
2011-03-30,21001095,Final,Pacers,Pistons,2010,111,0.477,0.92,0.24,20,42,101,0.506,0.8,0.125,20,42,Pacers
2011-03-30,21001081,Final,76ers,Rockets,2010,108,0.541,0.917,0.385,30,41,97,0.41,0.955,0.444,25,38,76ers
2011-03-30,21001082,Final,Raptors,Bucks,2010,98,0.513,0.938,0.385,22,34,104,0.494,0.731,0.474,26,36,Bucks
2011-03-30,21001083,Final,Wizards,Heat,2010,107,0.494,0.71,0.563,15,35,123,0.577,0.795,0.526,28,35,Heat
2011-03-30,21001084,Final,Knicks,Nets,2010,120,0.5,0.808,0.304,24,39,116,0.477,0.818,0.412,16,51,Knicks
2011-03-30,21001085,Final,Grizzlies,Warriors,2010,110,0.565,0.632,0.5,28,44,91,0.47,0.636,0.286,19,41,Grizzlies
2011-03-30,21001086,Final,Timberwolves,Bulls,2010,91,0.412,0.762,0.294,12,34,108,0.506,0.9,0.421,31,50,Bulls
2011-03-30,21001068,Final,Pelicans,Trail Blazers,2010,95,0.466,0.759,0.333,17,35,91,0.5,0.75,0.357,18,39,Pelicans
2011-03-30,21001069,Final,Nuggets,Kings,2010,104,0.469,0.688,0.273,21,43,90,0.456,0.75,0.286,25,35,Nuggets
2011-03-30,21001070,Final,Suns,Thunder,2010,98,0.45,0.759,0.286,18,37,116,0.538,0.733,0.444,22,40,Thunder
2011-03-30,21001071,Final,Clippers,Mavericks,2010,100,0.467,0.806,0.208,22,47,106,0.482,0.577,0.429,30,31,Mavericks
2011-03-29,21001072,Final,Cavaliers,Heat,2010,102,0.556,0.657,0.529,25,44,90,0.423,0.636,0.4,24,30,Cavaliers
2011-03-29,21001073,Final,Nets,Rockets,2010,87,0.416,0.7,0.375,20,42,112,0.465,0.9,0.478,30,56,Rockets
